日期,关键词,标题,正文摘要,点赞,收藏,评论,分享,类型,作者,封面图URL,标签,笔记ID,xsec_token,链接
2026-06-27,TCF备考,TCF备考vs法语学习：两套完全不同教材盘点,很多人不知道，TCF是一场可以通过技巧快速通关的考试，而学法语是漫长的语言习得。目标不同，路径和教材天差地别。 作为零基,48,29,4,4,视频,是小房子呀,https://sns-na-i11.xhscdn.com/1040g2sg320im89l25sdg5od6ta2k1rgme336ilo?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=73eb6ba277e5950115dcc6dc74ff7397&t=6aa5465b,,6a1378b4000000003601e2ed,YBpbwD2O95cPSo0jT-yb5fAyFMK4V62NStJYthf6rv6g0=,https://www.xiaohongshu.com/explore/6a1378b4000000003601e2ed?xsec_token=YBpbwD2O95cPSo0jT-yb5fAyFMK4V62NStJYthf6rv6g0=&xsec_source=app_note
2026-07-01,TCF备考,TCF，建议早点开始刷题,开始刷题，才觉得之前浪费了很多时间。感觉应该早点开始刷题，将其内容作为学习内容，背考试相关单词，可能进度会更快点。 很多,53,26,14,3,图文,Joy枫悦,https://sns-na-i11.xhscdn.com/1040g2sg3222imgojnebg5om0o8k6sg57f8nniv0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=171ab38a206fe2ca0de7d708240a34e6&t=6aa54653,,6a447ec10000000016026284,YBdClJySakJBhoL8G4pQHvhvjQHx0S7gUgZhWjXXnWAcA=,https://www.xiaohongshu.com/explore/6a447ec10000000016026284?xsec_token=YBdClJySakJBhoL8G4pQHvhvjQHx0S7gUgZhWjXXnWAcA=&xsec_source=app_note
2025-04-22,TEF Canada,考出clb7到底难不难‼️TCF/TEF 题库干货,#法语  #移民加拿大  #加拿大移民  #加拿大法语  #加拿大法语移民  #加拿大EE法语  #加拿大EE  #加拿,45,29,6,11,视频,娜娜出国咨询,https://sns-na-i11.xhscdn.com/1040g00831gi8nk5l3s005ouqb23pgjtlco0r8so?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=ee7baec015e198879ebadf0b1852ad8e&t=6aa54642,,6806bc62000000001e00183e,YBb89r7R41lvhQxWE5vgNKG9e6IZDUhAPuxzxAmzgn6Dw=,https://www.xiaohongshu.com/explore/6806bc62000000001e00183e?xsec_token=YBb89r7R41lvhQxWE5vgNKG9e6IZDUhAPuxzxAmzgn6Dw=&xsec_source=app_note
2026-08-19,TEF Canada,TCF Canada 备考｜二考上岸复盘,🍀 二考是在济南机考，简单复盘一下当天抽到的题目和我的实际发挥。 📝 写作｜13分 抽到的三道题都比较常规： T,36,33,5,10,图文,没想好起什么名字15566,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k83242aft5t7u005ogpssm0kc4s08lu9i8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=43558a5e771f45c45b13267a4d5cadfa&t=6aa54642,,6a85c5dd000000002500bd2e,YBjjwyYWMJslAau4wmbTIpm9mp0pzVWr1Dgoo1n4QwHlw=,https://www.xiaohongshu.com/explore/6a85c5dd000000002500bd2e?xsec_token=YBjjwyYWMJslAau4wmbTIpm9mp0pzVWr1Dgoo1n4QwHlw=&xsec_source=app_note
2026-09-12,TCF备考,有考过法语TCF Canada刷题网站推荐,目前有考虑coco和bontcf的刷题网站 刚开始备考有点焦虑，生怕自己备考不充分或者走错路。 目前已有一年多学习基础,30,35,14,1,图文,蜜桃哒哒,https://sns-na-i11.xhscdn.com/1040g0083250drm693i6g5pd2e0env2qv83k0pa0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=c0dc78418f5f1a3bbe345404388aef31&t=6aa5465c,,6aa4995c000000002802b62b,YB2J4M3hKCkQ0Etqw6lNdDJeuYg6uYGw2w8VLuru35a2Y=,https://www.xiaohongshu.com/explore/6aa4995c000000002802b62b?xsec_token=YB2J4M3hKCkQ0Etqw6lNdDJeuYg6uYGw2w8VLuru35a2Y=&xsec_source=app_note
2026-03-24,TCF Canada,TCF Canada大连3.24,#TCFdalian  大连,37,31,16,13,图文,小猴,https://sns-na-i11.xhscdn.com/1040g2sg31u3eakp4iae05n1tmen1e2q7q36mr28?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=3949c4f2b0d98cd71a7e70fb54675c67&t=6aa5461f,,69c24ffc00000000210116c6,YBrWkx3rMlA4zM158gRM70E5JbuP62BOuwvLQDbQMwXb4=,https://www.xiaohongshu.com/explore/69c24ffc00000000210116c6?xsec_token=YBrWkx3rMlA4zM158gRM70E5JbuP62BOuwvLQDbQMwXb4=&xsec_source=app_note
2026-06-17,TEF Canada,我花5个月从A2考到CLB7|三个备考阶段怎么走,报课最怕什么？钱交了，时间花了，心里没底。 今天把我的备考路径拆成3个阶段，每个阶段走到哪、能做什么，全帮你标出来了,49,24,2,0,视频,是小房子呀,https://sns-na-i11.xhscdn.com/1040g2sg320im89l25scg5od6ta2k1rgmkuo4pmo?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=5cf86411f3a4fffdc2102e0ce7e88a74&t=6aa54642,,6a1375210000000038037fa8,YBOVWhuNpx5moZW7LQB71cs106nmrcuO1X2k05Ruyqm2U=,https://www.xiaohongshu.com/explore/6a1375210000000038037fa8?xsec_token=YBOVWhuNpx5moZW7LQB71cs106nmrcuO1X2k05Ruyqm2U=&xsec_source=app_note
2026-04-28,TEF Canada,加拿大聪明人在拿到毕业工签后就发现不对劲,PGWP是留在加拿大之路的关键一步，工签最多三年，建议提前规划 -- 第一年：快速适应 & 积累经验 1.稳定合FA身份,44,26,1,7,图文,境成签签顺,https://sns-na-i11.xhscdn.com/spectrum/1040g0k031vg6cset48005q1aimdji8qelqi6pa8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=571df1781576455e0501fcc399e09ed9&t=6aa54642,,69f0224f0000000035025380,YBVOo60nzMojGvEXidII8DoUa5_201OYQOoG2_uv8g138=,https://www.xiaohongshu.com/explore/69f0224f0000000035025380?xsec_token=YBVOo60nzMojGvEXidII8DoUa5_201OYQOoG2_uv8g138=&xsec_source=app_note
2026-09-03,TCF Canada,TCF Canada | Tâche 3,🇨🇦 我是如何帮助学生准备 TCF Canada 口语 Tâche 3 的 想要做好 Tâche 3，我建议学生不要,31,32,2,13,图文,Mathieu TCF CANADA,https://sns-na-i11.xhscdn.com/oss-sg/notes/1040g3l0324l463ceiq6g5qjbb7n3ej04pi1oje0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=9a3e3e0687799e792c1fbd7e8eeeb535&t=6aa5461f,,6a99061500000000370357c3,YBU5GNeeujakaVKFPHKTBT_CvUbLh7M8V6tCA9MMoMHnU=,https://www.xiaohongshu.com/explore/6a99061500000000370357c3?xsec_token=YBU5GNeeujakaVKFPHKTBT_CvUbLh7M8V6tCA9MMoMHnU=&xsec_source=app_note
2026-09-05,TCF Canada,快速拿下：加拿大TCF考试,一分钟教你快速了解tcfca🇨🇦 近些年考tcfca的人是越来越多了 明显的感觉到 #法语老师  #西安法语  #法,30,30,0,6,图文,雅雅法语,https://sns-na-i11.xhscdn.com/1040g008324nqhb1j0a004ahqd0heepmlu046pl8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=49b76bdac48d4127de6bd7f64938f2d1&t=6aa54625,,6a9bc9ca000000002802cd42,YBEoDLJq_RcdSw0-VETqLtjz85su419sXYghn_7UZ8b88=,https://www.xiaohongshu.com/explore/6a9bc9ca000000002802cd42?xsec_token=YBEoDLJq_RcdSw0-VETqLtjz85su419sXYghn_7UZ8b88=&xsec_source=app_note
2024-11-09,TEF Canada,TEF Canada口语裸考直接教我做人……,我真的要裂开了。。。。考官很好[哭惹R]全程很耐心的跟我对话然后我听不懂的地方她还给我分开解释但是也阻止不了我听不懂[哭,39,24,17,13,图文,MallowMay,https://sns-na-i11.xhscdn.com/1040g2sg319ut77ng72705ntmfqs08mrqeruim5o?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=d5e29ca02c3d2d5e9a471b76ede975f4&t=6aa54642,,672e4dad000000003c01ef3a,YB8pO_1MCb-L92VPKyNF_zLb7cgKL6HpDXx7DuFENEtZI=,https://www.xiaohongshu.com/explore/672e4dad000000003c01ef3a?xsec_token=YB8pO_1MCb-L92VPKyNF_zLb7cgKL6HpDXx7DuFENEtZI=&xsec_source=app_note
2026-06-27,TCF Canada,🇨🇦Tcf加拿大考试，我好像学法语的神-写作,最近被口语压分后 🫠 挺难受的 但写作过了先分享一下考了两次9写作 怎么突然12 其实9和12 就差了语法和细心,29,28,0,4,图文,Lulu加拿大生活 (TCF备考中）,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k8321ssig9hn07g4bupauup3m28meebo58?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=b219cadb6a587488694b0a4c4fdf503b&t=6aa5461f,,6a3eae9c000000001102ec2b,YBo9dBa2FJAw6qeLstqYnn4qk6HtIZR7E_Nb4OrI2Owc4=,https://www.xiaohongshu.com/explore/6a3eae9c000000001102ec2b?xsec_token=YBo9dBa2FJAw6qeLstqYnn4qk6HtIZR7E_Nb4OrI2Owc4=&xsec_source=app_note
2026-06-06,TCF Canada,TCF Canada 口语 T3 开口脆怎么办| Post 2,上次说到开头和第二段（正方观点）怎么展开，今天终于来到我觉得最重要的部分👇 1️⃣ 主体（反方观点）这里一定要学会用一,27,29,3,10,图文,Lulu加拿大生活 (TCF备考中）,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k03211qd6vr72004bupauup3m28bdeivao?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=2f679b4ee6511a8a0d7945482b54c707&t=6aa54625,,6a22fbeb00000000350302a6,YBXH96IdZs08UkWZOd3PcxPZ2UCN3Ogo-xMNIjlC_bl4w=,https://www.xiaohongshu.com/explore/6a22fbeb00000000350302a6?xsec_token=YBXH96IdZs08UkWZOd3PcxPZ2UCN3Ogo-xMNIjlC_bl4w=&xsec_source=app_note
2024-02-20,TEF Canada,春节假期连着考两次雅思，雅思加EE经验分享,分享一下考雅思以及TEF Canada的历程，算是留个纪念。 1. 法语备考 为了加拿大EE上岸，去年3月开始决定卷法语,39,23,9,4,图文,団団,https://sns-na-i11.xhscdn.com/1040g2sg30vd7nhi05s005o3cg54g9bkch6pkfsg?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=42b06c0c1c1fe4bb96997cc03f37fecb&t=6aa54642,,65d4871b0000000007006d6c,YBHxFLSGYzKaHLg_XNFwS1u6wA8cm8ss2-q8sL4MYTUYA=,https://www.xiaohongshu.com/explore/65d4871b0000000007006d6c?xsec_token=YBHxFLSGYzKaHLg_XNFwS1u6wA8cm8ss2-q8sL4MYTUYA=&xsec_source=app_note
2026-08-18,TCF Canada,🇨🇦tcfcanada写作6到11，一个月快速提高,#加拿大法语  #ee法语  #tcfcanada  #tcfca  #ee法语定向  #ee法语加分  #加拿大ee,26,28,1,4,视频,雷雷六（在职加拿大法语B2版）,https://sns-na-i11.xhscdn.com/1040g00832407ailjn4005pcbjjn83v8lccm9lgo?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=7f8e59d15d3f47df29cf88093e71cb7f&t=6aa54625,,6a83a1580000000024025f40,YBeuxLcQnGc6h-gJH1ZDQLWxH_qLh4wDXk8HN1XF0n38Q=,https://www.xiaohongshu.com/explore/6a83a1580000000024025f40?xsec_token=YBeuxLcQnGc6h-gJH1ZDQLWxH_qLh4wDXk8HN1XF0n38Q=&xsec_source=app_note
2026-04-08,TCF备考,TCF备考|别再自己刷题了，没有效果还特别慢,TCF备考真的不是拼谁更努力，是拼谁的方法更对。很多人自学能啃下|单词和语法，但一到考试阶段就懵了。没方法、没方向，刷再,42,20,17,8,视频,是小房子呀,https://sns-na-i11.xhscdn.com/1040g00831ud0rnef2i405od6ta2k1rgm4srpgtg?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=7ec14c6f6ea6b3c2beef2477385fa083&t=6aa5465c,,69cc54ff00000000210380ac,YBKA-Q-pa7HleIqd5T6yJrkb3bVe6lJDCP9zdvmcyEUMo=,https://www.xiaohongshu.com/explore/69cc54ff00000000210380ac?xsec_token=YBKA-Q-pa7HleIqd5T6yJrkb3bVe6lJDCP9zdvmcyEUMo=&xsec_source=app_note
2026-06-03,TCF Canada,TCFCA首考分享,在密西首考的tcfca，两周左右出分 5.20-6.2 因为本来只想CEC加分不走法语专项压力没那么大 所以总体来说首考,43,19,26,7,图文,bia唧bia唧,https://sns-na-i11.xhscdn.com/1040g008320u38gphn0005oo9p2akge2qvboacto?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=1ee79cd518381c911cf15cf9817e8911&t=6aa5461f,,6a1f2cf8000000003502bb8e,YBSsgdl51fTccnrz-eQBcfvzo_aD-J2lVIP-xvjaQ6E58=,https://www.xiaohongshu.com/explore/6a1f2cf8000000003502bb8e?xsec_token=YBSsgdl51fTccnrz-eQBcfvzo_aD-J2lVIP-xvjaQ6E58=&xsec_source=app_note
2026-09-06,TEF Canada,终于！,8.25济南tcf ca二战终于！上岸了！ 查成绩的时候心率飙升，手抖的要拿不住手机[笑哭R] 终于结束了[哭惹R,59,11,26,6,图文,黑米的小鱼干,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k8324pdsn6t7k704a1li75t30jlr2h0ddg?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=9efa8097027e9d7da57c2fafe2b796dd&t=6aa54636,,6a9d6fc700000000110341e7,YBUb-0Bv4oY9CEQsJdNFwiKR6CjdGy1iaXNAeWY32XBJQ=,https://www.xiaohongshu.com/explore/6a9d6fc700000000110341e7?xsec_token=YBUb-0Bv4oY9CEQsJdNFwiKR6CjdGy1iaXNAeWY32XBJQ=&xsec_source=app_note
2026-06-24,TCF Canada,🇫🇷法语广播：总是和别人比较，是好事吗？,这个听力很多观点都很适合DELF / DALF 和TCF CANADA 考试。 下面是我做的一个听力总结 首先，比较其实,33,23,7,7,视频,CDK教法语,https://sns-na-i11.xhscdn.com/1040g2sg321pucmremue05o4bcdfg8vuipvc2440?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=e651bf4c2eac1ce9828c34900c893d22&t=6aa5461f,,6a3bb0c8000000000f01d898,YBLAZwifPHqyTjLo1T2zWbCCru62CemrX8LnCJwPfuSAo=,https://www.xiaohongshu.com/explore/6a3bb0c8000000000f01d898?xsec_token=YBLAZwifPHqyTjLo1T2zWbCCru62CemrX8LnCJwPfuSAo=&xsec_source=app_note
2026-07-14,TCF Canada,tcf canada 6月温哥华首考clb8,6月10号考的，考完已经一个月了，拿到成绩也差不多快三个星期了，趁着还有点记忆记录一下。 考场是在温哥华法盟，现在考位不,35,19,21,7,图文,谢十一,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k8322ji8ij5nk905nud1k5g9274tm5unc8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=d1f9c4271ce859bf39c18495640cb293&t=6aa5461f,,6a55eea30000000006030d63,YB0cNRqEXNQfy1l33f376tMcu0rRfvKSFW8G7YUdOhdrI=,https://www.xiaohongshu.com/explore/6a55eea30000000006030d63?xsec_token=YB0cNRqEXNQfy1l33f376tMcu0rRfvKSFW8G7YUdOhdrI=&xsec_source=app_note
2026-06-02,TCF Canada,TCF Canada 香港 6.2 写作口语回忆,,29,22,24,14,图文,wsswznwzgm,https://sns-na-i11.xhscdn.com/1040g008320tfsvoq72004biq77t2g0jub71voi0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=0819020e72ee8f63c02d92525250c174&t=6aa54625,,6a1e86e10000000035021d61,YBlbMeeMaWLLi0JrjK0tYaKBMfXFWbwbkj6ecDbRVynWI=,https://www.xiaohongshu.com/explore/6a1e86e10000000035021d61?xsec_token=YBlbMeeMaWLLi0JrjK0tYaKBMfXFWbwbkj6ecDbRVynWI=&xsec_source=app_note
2026-07-28,TEF Canada,🇨🇦TCFCA首考｜我时常想人怎么能争气成这样,本人非全脱产 从零基础开始学了小半年法语 首考除了口语卡9（复议了不变）其他三门都达到了B2 和🍠上的速成小天才们比,41,16,5,10,图文,HelenaIsMe,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k83234vhva8nu004a31ugusto4b1ddo1co?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=f1001012565c1719fb542a9c7fecb66c&t=6aa54642,,6a67ca67000000000301d333,YBl07PfBV0nUeRn9O4u0Z33GA_L3FUGcBFQzgFaq-pNII=,https://www.xiaohongshu.com/explore/6a67ca67000000000301d333?xsec_token=YBl07PfBV0nUeRn9O4u0Z33GA_L3FUGcBFQzgFaq-pNII=&xsec_source=app_note
2026-08-04,TEF Canada,你一定会在某一天通过TCF CA,也许此刻的你，刚刚经历了一次失败； 也许你已经考了两次、三次，开始怀疑自己； 也许你每天背单词、练听力、刷题，却还是看不,55,7,12,3,图文,朝阳区潜力富婆,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k0323engucpmu005ph4v6shommhkthjbfg?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=194de3357f06520461d4c4046d904459&t=6aa54636,,6a71b50b0000000022011ff3,YBwRUhTzWLZbrEuWUxYXuTLp2OA1OKLCDwJre56lF93gA=,https://www.xiaohongshu.com/explore/6a71b50b0000000022011ff3?xsec_token=YBwRUhTzWLZbrEuWUxYXuTLp2OA1OKLCDwJre56lF93gA=&xsec_source=app_note
2026-09-05,TCF Canada,tcfca｜说的法语考官听不懂，咋办？,#加拿大法语  #tcfcanada  #ee法语  #tcfca  #HowTo暑期弯道超车  #ee法语定向  #e,23,22,4,2,视频,雷雷六（在职加拿大法语B2版）,https://sns-na-i11.xhscdn.com/1040g2sg324nifjgcn2e05pcbjjn83v8l2hhfb3g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=40381525f8a8ac892c28c283ed237723&t=6aa54625,,6a9bc45f00000000280340bb,YBEoDLJq_RcdSw0-VETqLtj1tLbuB4c9ztEf5dFLjAC2k=,https://www.xiaohongshu.com/explore/6a9bc45f00000000280340bb?xsec_token=YBEoDLJq_RcdSw0-VETqLtj1tLbuB4c9ztEf5dFLjAC2k=&xsec_source=app_note
2026-07-04,TEF Canada,达成成就～ 英语C1 法语B2,TEF canada 真的速度. 周一下午考的试，周六早上就收到邮件 ！ 从完全法语零基础，差不多一年半的努力，终于达成,55,6,12,1,图文,momo,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k832270cj9pnk705osoar2putb29faq9ag?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=633a9741ec1062c3bbc20e3f3d310587&t=6aa54636,,6a4908dc000000001c024055,YBzp0k5RzOEjYhrXGEHQ_H6K8rtAz-Xx2rLd_2W2-HVHc=,https://www.xiaohongshu.com/explore/6a4908dc000000001c024055?xsec_token=YBzp0k5RzOEjYhrXGEHQ_H6K8rtAz-Xx2rLd_2W2-HVHc=&xsec_source=app_note
2026-03-18,TEF Canada,两年了终于🥹,万万没想到听力冲到了B2 阅读反而拉分 tcf canada的题库确实好用 刷了半个多月 听力练精听 阅读练速度 考试技,43,11,21,2,图文,MoMo,https://sns-na-i11.xhscdn.com/notes_uhdr/1040g3qg31trpvsk372005nm3cis08c939qnseug?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=4d05b63c19d99e0ac40f88ffd4a45cb8&t=6aa54642,,69ba7cf5000000002103aee5,YBKFeSTht6QuoHwh5Dg4Z84Lbt9tmMHunxkKo5vuQUBgI=,https://www.xiaohongshu.com/explore/69ba7cf5000000002103aee5?xsec_token=YBKFeSTht6QuoHwh5Dg4Z84Lbt9tmMHunxkKo5vuQUBgI=&xsec_source=app_note
2026-08-10,TCF Canada,一张思维导图记住环保主题词汇,环保这个话题，很多同学其实都背过不少词： pollution、réchauffement climatique、recy,26,19,0,0,视频,晓行枫叶路🍁,https://sns-na-i11.xhscdn.com/spectrum/1040g34o323lsaeprmu0g401e7mg9m43qr838aj8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=7e88ceedc64c0a7830b0c9beedb27bb2&t=6aa54625,,6a7907ce0000000035017fd5,YBC5ZBossELIfRZEp1k2HuF883VGX6tLbTQXQy4C9RvC0=,https://www.xiaohongshu.com/explore/6a7907ce0000000035017fd5?xsec_token=YBC5ZBossELIfRZEp1k2HuF883VGX6tLbTQXQy4C9RvC0=&xsec_source=app_note
2026-04-11,TEF Canada,🇨🇦TCF Canada成功上岸改变人生|目标无用,很多人学法语的时候， 都会给自己定一个特别大的目标。 比如： 🎯 “我要一年上岸。” 但其实， ❗目标，没有大家想象中,36,13,15,10,视频,321,https://sns-na-i11.xhscdn.com/1040g00831uq67kv1340048h61po8em772lamj7o?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=97ddf5b8ec180b05d14cf9c7b0016ed0&t=6aa54642,,69d99bf3000000001d01d353,YBnIYAaXJrGYxfWvdFCJnab3z-1gtNfwicTwLR3PytBkg=,https://www.xiaohongshu.com/explore/69d99bf3000000001d01d353?xsec_token=YBnIYAaXJrGYxfWvdFCJnab3z-1gtNfwicTwLR3PytBkg=&xsec_source=app_note
2026-08-26,TEF Canada,🇨🇦TCF维多利亚8.25考试分享,听力：有新题大概5-6个，但是在B1-B2之间 阅读：全部原题 阅读考试的时候，文章显示的是按照杂志那种风格画出来的，很,34,14,30,8,图文,温哥华小芝,https://sns-na-i11.xhscdn.com/1040g2sg324ah05k2ga4g48bfs979a0d9e1eo7s0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=367278877f6a5f5ae0cdaf39a9703cbc&t=6aa54642,,6a8e2cdd000000002a033d98,YBdsGfc8HN_kYDQ4Nf3Ps1-YvB4LSCewLj6FeJ9wrEJjM=,https://www.xiaohongshu.com/explore/6a8e2cdd000000002a033d98?xsec_token=YBdsGfc8HN_kYDQ4Nf3Ps1-YvB4LSCewLj6FeJ9wrEJjM=&xsec_source=app_note
2026-06-03,TCF Canada,法语TCFCanada口语T3特定的日子来庆祝,"法语TCFCanada口语T3 Chaque année, il y a une journée spéciale po",21,19,1,3,图文,Marie-Eve,https://sns-na-i11.xhscdn.com/1040g2sg320tv0o8s72h05o8ki38089ceeh85mv8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=db681d3f0ab3ccbca56fb133633734e3&t=6aa54625,,6a1f011a000000002201bb29,YBperbjFAQD4-yYdXljFjhLBVvNpYCmhQeVpbKyU5hRoc=,https://www.xiaohongshu.com/explore/6a1f011a000000002201bb29?xsec_token=YBperbjFAQD4-yYdXljFjhLBVvNpYCmhQeVpbKyU5hRoc=&xsec_source=app_note
2026-09-08,TCF备考,0基础 历时一年半 终于口语写作CLB8,学习阶段： 2025年3月开始接触法语，半吊子学 2025年7月开始脱产集中学习，一味求快，焦虑内耗，囫囵吞枣学。 非常,38,9,37,8,图文,-番茄杀手,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k0324rr4tfa1q2g5ntp3hugbjg2mgt7m28?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=44527c7269ab3e53fc99acd4137b2671&t=6aa5465c,,6a9feb830000000029012864,YBoZu0_cXBksl8FcKCoHtAAALC_WngyWmMp0c7wGavuWs=,https://www.xiaohongshu.com/explore/6a9feb830000000029012864?xsec_token=YBoZu0_cXBksl8FcKCoHtAAALC_WngyWmMp0c7wGavuWs=&xsec_source=app_note
2025-06-07,TEF Canada,TEF Canada考得心累,二考还是没过🥲总结一下经验教训 4/11 首考不太理想，只有写作过了7 写作题目： A：有人开车撞到了一栋房子，但房子,33,10,16,10,图文,快乐吗喽,https://sns-na-i11.xhscdn.com/1040g2sg31id81ffunm705nt9pv509aa8f5odet0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=2c7355007b4bbc76f1243c69c4ac25de&t=6aa54642,,684321180000000022029ddc,YBk7IVe_-i2cylGjqQGrQm8edCHoZyf9aUDCCsshQ6LbM=,https://www.xiaohongshu.com/explore/684321180000000022029ddc?xsec_token=YBk7IVe_-i2cylGjqQGrQm8edCHoZyf9aUDCCsshQ6LbM=&xsec_source=app_note
2026-09-03,TCF Canada,🇨🇦TCF Canada備考問題請教,上一篇沒流量再發一篇[哭惹R] 分享一下背景：法語本科，幾年前曾通過 DELF B1，但已經很久沒有持續學習，法文變得相,20,16,7,2,图文,Caroooool,https://sns-na-i11.xhscdn.com/oss-sg/notes/1040g3l0324l87iqejq004b8epq22uc32ij3r418?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=5b8e8c418f52bc3ee20d9a1f68364b58&t=6aa54625,,6a99275c0000000012012dbc,YBDEegCBY3E5HzGjx7H-31RaWpaW3bavA2vHDZwodN92A=,https://www.xiaohongshu.com/explore/6a99275c0000000012012dbc?xsec_token=YBDEegCBY3E5HzGjx7H-31RaWpaW3bavA2vHDZwodN92A=&xsec_source=app_note
2026-07-21,TCF备考,0️⃣基础3个月TCF备考居然上岸了？,骗你的怎么可能❗️学2年考了3次 真诚分享这段旅程给同在学tcf的宝宝 真烦网上制造焦虑说自己0基础3-6个月上岸的（认,30,11,24,3,图文,EverShine Hub,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k0322smmairno0g5p1j9ij3b3j83tv38ko?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=eea7b60b9d71644151006b60f4263b8c&t=6aa5465c,,6a5f4845000000000903468c,YB4ubnOcdIBDByTBpbQFlmvJcJhvW_XygoVCsen_RJcUw=,https://www.xiaohongshu.com/explore/6a5f4845000000000903468c?xsec_token=YB4ubnOcdIBDByTBpbQFlmvJcJhvW_XygoVCsen_RJcUw=&xsec_source=app_note
2026-04-18,TCF备考,🇨🇦TCF Canada成功上岸时间线分享|零基础,🔹 考前一周 时间已经非常紧张了。 那时候还有几套阅读没刷完，口语和写作也没有覆盖到近 3 个月内的每一道题。 最后我,29,11,4,8,图文,321,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k831v376pla3m7048h61po8em777cfqv18?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=414b5c5ac70fcec39b93ab02771d0a33&t=6aa5465b,,69e2d8d9000000001d01d1ed,YB8Vh_kNalWdQ7t-k_qtp0etG0ySao9YM_NSJjQVrpmU8=,https://www.xiaohongshu.com/explore/69e2d8d9000000001d01d1ed?xsec_token=YB8Vh_kNalWdQ7t-k_qtp0etG0ySao9YM_NSJjQVrpmU8=&xsec_source=app_note
2026-08-11,TCF Canada,崩溃了我真的要崩溃了！！！！！,能不能直接一步帮我解决好啊 这个B2也太难学了#TEF考试  #TCF考试  #氪金  #tcf考试氪金  #tef考试,20,15,47,3,图文,歪歪,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k0323nmrlpo7ae05qiutatjv001ob9dg50?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=9c46118ae1d15f935dfc6a788fc371f9&t=6aa54625,,6a7af3cf0000000005033b56,YBICIHlhVfXLcrL_UqItmJtkEqnA2LNM7pfIb_mv1trIo=,https://www.xiaohongshu.com/explore/6a7af3cf0000000005033b56?xsec_token=YBICIHlhVfXLcrL_UqItmJtkEqnA2LNM7pfIb_mv1trIo=&xsec_source=app_note
